amenity_id,nearest_first_road_id,nearest_first_road_name,nearest_second_road_id,nearest_second_road_name,nearest_third_road_id,nearest_third_road_name,nearest_fourth_road_id,nearest_fourth_road_name
617d439a-8477-58da-8804-41d6d017be6d,2313,LOYANG PLACE,1523,JALAN LOYANG BESAR,2308,LOYANG BESAR CLOSE,2748,PASIR RIS CLOSE
945540e0-0648-55cf-88a1-ca473f4335fb,1952,KILLINEY ROAD,2130,LLOYD ROAD,796,DUBLIN ROAD,2129,LLOYD GARDENS
096160a3-ec0f-5696-a5d1-937f866367bc,1075,GRAY LANE,2808,PEBBLE LANE,3042,SANDY LANE,411,BUTTERWORTH LANE
d513bd79-f903-540d-8024-9d3a5f20fa16,1453,JALAN KELICHAP,1745,JALAN USAHA,1522,JALAN LOKAM,1488,JALAN KURNIA
e4c3dbbd-15b1-5f97-b349-7dbb76b08452,4118,YISHUN INDUSTRIAL STREET 1,4124,YISHUN STREET 23,4112,YISHUN AVENUE 9,4111,YISHUN AVENUE 8
b05dffa8-ee8b-5464-867f-0a27ca718e67,1541,JALAN MELATI,1677,JALAN SIKUDANGAN,1619,JALAN RAYA,1355,JALAN CHENGKEK
337d9334-4e9e-5cd2-80ca-13b095ac8bb9,1650,JALAN SEAVIEW,47,AMBER GARDENS,1651,JALAN SEDAP,3595,TANJONG KATONG ROAD SOUTH
e8ad241d-e411-5ea0-95cd-4d8edd24c881,2137,LORNIE VIADUCT,3964,WESTLAKE AVENUE,2340,MACRITCHIE VIADUCT,300,BRADDELL HILL
bd39d575-d7b1-5524-93eb-9bd180e02fbd,3838,UBI CRESCENT,3833,UBI AVENUE 1,3834,UBI AVENUE 2,898,EUNOS AVENUE 8A
dd979213-6b3b-5037-b09c-f3377391dc9a,1580,JALAN PARI BURONG,185,BEDOK NORTH AVENUE 4,1678,JALAN SIMPANG BEDOK,3860,UPPER CHANGI ROAD
1d6523d0-cd9a-5cb5-a71b-fae07f7427a4,574,CHOA CHU KANG GROVE,2792,PAVILION STREET,1906,KEAT HONG LINK,2789,PAVILION GROVE
45917185-7710-56e2-bb62-e32c3864dc20,3708,TOH TUCK TERRACE,3707,TOH TUCK ROAD,3703,TOH TUCK DRIVE,1177,HIGHGATE WALK
552e8ee5-c664-5d98-bc87-900918c27b75,620,CLAYMORE DRIVE,622,CLAYMORE ROAD,117,ARDMORE PARK,621,CLAYMORE HILL
2e63166b-e569-55e2-b380-d9969ec206f4,2543,MOUNT SINAI DRIVE,2979,RIDGEWOOD CLOSE,2549,MOUNT SINAI WALK,2718,PANDAN VALLEY
2d0ddc0f-aa7c-55bf-ad4d-b21f953ac365,3908,VIKING ROAD,2903,PRINCE CHARLES CRESCENT,2904,PRINCE CHARLES SQUARE,28,ALEXANDRA VIEW
968e0c3c-6c99-5c0f-adc6-e776ac6fea26,3985,WILKIE ROAD,2534,MOUNT EMILY ROAD,3280,SOPHIA ROAD,2626,NIVEN ROAD
db8f982d-8357-53ad-bcab-336e9db0cc12,86,ANG MO KIO STREET 23,84,ANG MO KIO STREET 21,2443,MAYFLOWER LANE,2440,MAYFLOWER AVENUE
3d483592-e6dc-5086-a97d-7211b368c6bb,88,ANG MO KIO STREET 31,87,ANG MO KIO STREET 24,73,ANG MO KIO CENTRAL 1,89,ANG MO KIO STREET 32
52da95da-2980-5d5f-bd90-3f1133efb850,63,ANG MO KIO AVENUE 1,89,ANG MO KIO STREET 32,90,ANG MO KIO STREET 41,88,ANG MO KIO STREET 31
55455153-0d2c-5dc1-a8fa-6f0cd455f553,88,ANG MO KIO STREET 31,73,ANG MO KIO CENTRAL 1,91,ANG MO KIO STREET 42,71,ANG MO KIO AVENUE 8
a6da0656-200b-59d5-8f81-97e0ea22ffed,95,ANG MO KIO STREET 52,97,ANG MO KIO STREET 54,69,ANG MO KIO AVENUE 5,94,ANG MO KIO STREET 51
51397e09-d3d1-557f-8bf7-24c722c28413,94,ANG MO KIO STREET 51,92,ANG MO KIO STREET 43,67,ANG MO KIO AVENUE 3,95,ANG MO KIO STREET 52
adf38ae5-f512-5fd4-a5a4-4aedeeb93968,4098,YIO CHU KANG DRIVE,2666,OLD YIO CHU KANG ROAD,4099,YIO CHU KANG GARDENS,3177,SERENADE WALK
f8fa1b9a-d83d-5cbc-aa85-661e086974f2,1899,KANG CHING ROAD,3470,TAH CHING ROAD,562,CHINESE GARDEN ROAD,4137,YUAN CHING ROAD
b0d8c39e-ec60-5aaa-99b3-0f9f4df92a59,4139,YUNG AN ROAD,4144,YUNG SHENG ROAD,693,CORPORATION DRIVE,3470,TAH CHING ROAD
a70a230c-3316-55e2-84d1-17b9d031ca22,4044,WOODLANDS DRIVE 71,4018,WOODLANDS AVENUE 7,4017,WOODLANDS AVENUE 6,4040,WOODLANDS DRIVE 63
b272d227-5fe8-5e85-b401-615396bb3e82,4047,WOODLANDS DRIVE 75,4079,WOODLANDS VIEW,4046,WOODLANDS DRIVE 73,4045,WOODLANDS DRIVE 72
2bd8a386-cd81-53cf-8bc5-13cf4f3dcfa9,4070,WOODLANDS STREET 12,4073,WOODLANDS STREET 32,4009,WOODHAVEN DRIVE,4006,WOODGROVE DRIVE
3c26f54b-0eb5-5fcd-8601-3eb9abb73c47,4074,WOODLANDS STREET 41,4072,WOODLANDS STREET 31,4014,WOODLANDS AVENUE 3,127,ASHWOOD GROVE
ae61cedd-1774-520e-b322-5b02ffcb9c04,4044,WOODLANDS DRIVE 71,4040,WOODLANDS DRIVE 63,4018,WOODLANDS AVENUE 7,4017,WOODLANDS AVENUE 6
54b08479-4f0a-5674-9b2a-de1b2f897630,4064,WOODLANDS LOOP,4045,WOODLANDS DRIVE 72,4025,WOODLANDS CRESCENT,4047,WOODLANDS DRIVE 75
e01712e4-d026-5ab0-96a2-9103b8b2d6e8,2557,MUGLISTON WALK,2555,MUGLISTON PARK,323,BUANGKOK CRESCENT,373,BUKIT MUGLISTON
72025162-c409-5cde-a98c-967c1bda5285,3133,SENGKANG WEST WAY,2243,LORONG KESUM,2290,LORONG TANGGAM,949,FERNVALE ROAD
ea04eff0-1e4a-5693-8916-163520a9030c,948,FERNVALE LINK,950,FERNVALE STREET,949,FERNVALE ROAD,2243,LORONG KESUM
36e693b2-c5e7-5f9d-ac46-b47c6541f78d,2926,PUNGGOL ROAD,2921,PUNGGOL FIELD,2994,RIVERVALE CRESCENT,3357,STREET. ANNE'S WOOD
c6e852d1-c6dd-5c46-8a7b-4dc900e1d18b,2920,PUNGGOL EAST,3613,TEBING LANE,841,EDGEDALE PLAINS,2922,PUNGGOL FIELD WALK
6ef7edd2-3f36-5470-8ac5-ccfb1f50b451,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,841,EDGEDALE PLAINS,2918,PUNGGOL CENTRAL
7732f068-2a8a-513d-87b5-a1899152411a,2922,PUNGGOL FIELD WALK,841,EDGEDALE PLAINS,2920,PUNGGOL EAST,3613,TEBING LANE
289d27e9-9d77-5257-9b1d-3587567601ed,2921,PUNGGOL FIELD,2923,PUNGGOL PLACE,2926,PUNGGOL ROAD,672,COMPASSVALE CRESCENT
d0df03a6-8ed2-586e-a499-44bd988302a1,2932,PUNGGOL WAY,2931,PUNGGOL WALK,3385,SUMANG WALK,3383,SUMANG LANE
66b28368-e03a-5d88-a250-41d2358ef8b6,2928,PUNGGOL ROAD - TRACK 13,3153,SENTUL CRESCENT,2927,PUNGGOL ROAD - TRACK 1,2923,PUNGGOL PLACE
e1eee30e-e734-546d-83fd-9201c1c09c2e,841,EDGEDALE PLAINS,2920,PUNGGOL EAST,3613,TEBING LANE,843,EDGEFIELD WALK
92d4203b-dd7b-59f9-8ae7-5a72bc102d85,2923,PUNGGOL PLACE,2931,PUNGGOL WALK,2921,PUNGGOL FIELD,2918,PUNGGOL CENTRAL
a335ccd6-b1f8-5fb9-8fd3-02ecf0fcbcaf,2919,PUNGGOL DRIVE,843,EDGEFIELD WALK,841,EDGEDALE PLAINS,2925,PUNGGOL PORT ROAD
98d5eb91-e04c-53be-acde-aeebbcc39a6b,3384,SUMANG LINK,3153,SENTUL CRESCENT,2932,PUNGGOL WAY,2891,PONGGOL SEVENTEENTH AVENUE
c368bdd7-3a41-5057-8d1f-2378e14d2660,2931,PUNGGOL WALK,3153,SENTUL CRESCENT,2923,PUNGGOL PLACE,2932,PUNGGOL WAY
d51c4ef8-5692-5ceb-83b0-b2a5878a75c1,3153,SENTUL CRESCENT,2928,PUNGGOL ROAD - TRACK 13,2927,PUNGGOL ROAD - TRACK 1,2923,PUNGGOL PLACE
53db9466-3bf8-5cdb-8b35-d5d1c70c3afd,570,CHOA CHU KANG AVENUE 7,1224,HONG SAN WALK,1223,HONG SAN TERRACE,1906,KEAT HONG LINK
b00f8456-2ab5-502f-a66a-11b59b77a83d,302,BRADDELL ROAD,263,BISHAN STREET 12,262,BISHAN STREET 11,264,BISHAN STREET 13
107b2e7b-4875-5320-864c-721451d82ef2,271,BISHAN STREET 25,268,BISHAN STREET 22,269,BISHAN STREET 23,270,BISHAN STREET 24
ad793623-766f-541e-ad9d-0c1d5052b975,271,BISHAN STREET 25,270,BISHAN STREET 24,268,BISHAN STREET 22,269,BISHAN STREET 23
841c7194-c7ac-5544-936c-48249251faa5,1792,JURONG EAST CENTRAL,1796,JURONG EAST STREET 13,1022,GATEWAY DRIVE,1797,JURONG EAST STREET 21
68643d8d-2d42-5c5c-911e-1d5b9e973981,1801,JURONG GATEWAY ROAD,1795,JURONG EAST STREET 12,1022,GATEWAY DRIVE,1793,JURONG EAST CENTRAL 1
6d390c87-9ead-5c2b-90ee-39da5ea988b0,349,BUKIT BATOK STREET 24,342,BUKIT BATOK EAST AVENUE 6,339,BUKIT BATOK EAST AVENUE 3,348,BUKIT BATOK STREET 23
a30c07c7-9816-5bf9-8d62-7d4feb239887,340,BUKIT BATOK EAST AVENUE 4,338,BUKIT BATOK EAST AVENUE 2,342,BUKIT BATOK EAST AVENUE 6,1191,HILLVIEW TERRACE
b25cbb0c-f9d3-5293-8c29-6717c14e35e2,437,CANBERRA WAY,429,CANBERRA CRESCENT,436,CANBERRA WALK,434,CANBERRA STREET
ca909d54-a828-5712-b1be-696c097bbedb,3109,SEMBAWANG AVENUE,3116,SEMBAWANG VISTA,1694,JALAN TAMPANG,1369,JALAN DERUM
1416e89c-98af-5326-a9b2-96d541a12291,3110,SEMBAWANG CLOSE,3118,SEMBAWANG WAY,3108,SEMBAWANG ALLEY,3111,SEMBAWANG CRESCENT
645d389e-4ffa-5793-9d67-55c78f861dc4,9,ADMIRALTY LINK,8,ADMIRALTY LANE,766,DELHI ROAD,3112,SEMBAWANG DRIVE
5c0aaadf-701c-55e0-b857-842ff74e52fb,2515,MONTREAL DRIVE,3378,SUDAN ROAD,1927,KENYA CRESCENT,433,CANBERRA ROAD
ffd8a71e-6ac4-5d78-85aa-da59fad61e44,1694,JALAN TAMPANG,1430,JALAN JERUJU,3117,SEMBAWANG WALK,1671,JALAN SERENGAM
87f8a391-b044-5382-8c7a-b7cd15428360,4127,YISHUN STREET 42,4104,YISHUN AVENUE 11,4126,YISHUN STREET 41,2495,MILTONIA CLOSE
a2cd5098-bf7a-558e-a6bf-fa4302cb39b4,4128,YISHUN STREET 61,4115,YISHUN CENTRAL 2,4107,YISHUN AVENUE 4,4114,YISHUN CENTRAL 1
e9a39986-1f1f-56d2-8d1f-6d55d32bef18,2686,ORCHID CLUB ROAD,4107,YISHUN AVENUE 4,4103,YISHUN AVENUE 1,4131,YISHUN STREET 81
37302707-b087-5c4c-8f6e-1864ab5e79f9,3385,SUMANG WALK,3384,SUMANG LINK,2932,PUNGGOL WAY,2931,PUNGGOL WALK
bbdd4e93-c6ff-5091-aaf2-311244e14d72,1833,JURONG WEST STREET 61,1835,JURONG WEST STREET 63,1837,JURONG WEST STREET 65,1838,JURONG WEST STREET 71
6486756b-063a-5c2e-95d3-7a6cc80ffd26,4076,WOODLANDS STREET 82,4077,WOODLANDS STREET 83,4075,WOODLANDS STREET 81,4030,WOODLANDS DRIVE 40
d41c5e1e-1d54-516c-9a32-3796908b4936,4128,YISHUN STREET 61,4106,YISHUN AVENUE 3,4115,YISHUN CENTRAL 2,4131,YISHUN STREET 81
7462337f-70b6-5669-9b49-b9414a0bd828,2797,PAYA LEBAR ROAD,124,ARUMUGAM ROAD,613,CIRCUIT LINK,2220,LORONG BENGKOK
1b5b9115-5dda-54eb-b56e-9b3eeb3243a0,1841,JURONG WEST STREET 74,3968,WESTWOOD DRIVE,1842,JURONG WEST STREET 75,3969,WESTWOOD ROAD
9752b9f3-6a38-5fee-8553-60cd8e1b3213,4030,WOODLANDS DRIVE 40,4023,WOODLANDS CIRCLE,4038,WOODLANDS DRIVE 61,4043,WOODLANDS DRIVE 70
1ab10e52-8915-513b-92be-7e138284b409,3387,SUNBIRD AVENUE,3388,SUNBIRD CIRCLE,3389,SUNBIRD ROAD,1731,JALAN TIGA RATUS
c4a1dc93-10b3-5d40-b915-fa04e6e3f540,1235,HOUGANG AVENUE 3,1594,JALAN PELIKAT,765,DEFU LANE 9,2210,LORONG AH SOO
d9fa0e28-7574-580e-9675-63719736d9d8,1240,HOUGANG AVENUE 8,1249,HOUGANG STREET 52,1238,HOUGANG AVENUE 6,1233,HOUGANG AVENUE 10
dba832da-bec5-5600-a4f3-d746eddd0a30,2771,PASIR RIS STREET 11,2772,PASIR RIS STREET 12,2773,PASIR RIS STREET 13,2774,PASIR RIS STREET 21
b8778aa5-8d23-5070-be09-6a2c9a93b5c7,2760,PASIR RIS DRIVE 4,2775,PASIR RIS STREET 41,1523,JALAN LOYANG BESAR,2308,LOYANG BESAR CLOSE
383f2df4-e9fc-55b9-b6ac-fa583182928e,2776,PASIR RIS STREET 51,2762,PASIR RIS DRIVE 8,2755,PASIR RIS DRIVE 1,2746,PASIR RIS CENTRAL
f1301748-ac56-54af-a200-1ecf3864fb95,847,ELIAS ROAD,2779,PASIR RIS STREET 71,2756,PASIR RIS DRIVE 10,846,ELIAS GREEN
edbd1118-2071-596e-a266-ca6ca4aac53a,3382,SUMANG CRESCENT,3383,SUMANG LANE,51,ANCHORVALE CRESCENT,56,ANCHORVALE STREET
c3a20d33-acc4-5a0f-906c-d4faccd9f928,3110,SEMBAWANG CLOSE,1016,GAMBAS CRESCENT,1015,GAMBAS AVENUE,3118,SEMBAWANG WAY
3c79b2b9-af73-562a-8b02-fbacdc99aede,4126,YISHUN STREET 41,4103,YISHUN AVENUE 1,2495,MILTONIA CLOSE,4107,YISHUN AVENUE 4
264c322b-7611-5860-aff2-cfd5d0138415,51,ANCHORVALE CRESCENT,56,ANCHORVALE STREET,3383,SUMANG LANE,3382,SUMANG CRESCENT
bdb27dd7-825a-560a-ac01-65f03ecd9c6c,2719,PANG SENG ROAD,3920,WAN THO AVENUE,2848,PHENG GECK AVENUE,2011,KWONG AVENUE
021d2e7e-b69d-5efd-8633-c0b98063b07a,3630,TELOK BLANGAH RISE,3634,TELOK BLANGAH WAY,3626,TELOK BLANGAH CRESCENT,2535,MOUNT FABER LOOP
755e53e3-b5e6-52ce-894c-aeba1c7e01c8,3167,SERANGOON NORTH AVENUE 4,3168,SERANGOON NORTH AVENUE 5,2262,LORONG NAPIRI,1252,HOUGANG STREET 92
7f82a7d9-b800-55f7-beb1-e47c58b4f8bc,1914,KEMPAS ROAD,3728,TRONOH ROAD,3170,SERANGOON ROAD,1272,IDRIS ROAD
7df07262-e604-500b-b855-25fa7ae0e0ad,3231,SIMEI STREET 5,3227,SIMEI STREET 1,3228,SIMEI STREET 2,3232,SIMEI STREET 6
35e9e185-2f53-5ab0-9a8d-a7c0ee77339a,3553,TAMPINES STREET 41,3555,TAMPINES STREET 43,3515,TAMPINES AVENUE 7,3554,TAMPINES STREET 42
43b505ba-1418-55df-b86b-0f41c4ee7140,3563,TAMPINES STREET 83,3564,TAMPINES STREET 84,3562,TAMPINES STREET 82,3511,TAMPINES AVENUE 3
41833551-29df-5bb8-b9b5-06af9bfda50c,3543,TAMPINES STREET 11,3544,TAMPINES STREET 12,3568,TAMPINES STREET 92,3512,TAMPINES AVENUE 4
abfee5b1-9af3-5997-b99c-ea5c55644e42,1246,HOUGANG STREET 31,1626,JALAN RENGKAM,1716,JALAN TELITI,3880,VALLEY ROAD
6239f2e7-8b9a-5a43-8123-6eecd6e165f1,3874,UPPER SERANGOON VIEW,325,BUANGKOK EAST DRIVE,2997,RIVERVALE LINK,3125,SENGKANG EAST DRIVE
5796d0ab-2f2e-5c7d-80f5-35793d305cc3,2041,LENGKOK BAHRU,1260,HOY FATT ROAD,491,CHANG CHARN ROAD,2006,KUNG CHONG ROAD
261ca88a-b7a5-5fc4-a187-d0daa5b6567e,2778,PASIR RIS STREET 53,2766,PASIR RIS GROVE,2777,PASIR RIS STREET 52,2762,PASIR RIS DRIVE 8
ee748707-e0c0-5a6e-a66b-53f63d09e776,367,BUKIT HO SWEE LINK,1341,JALAN BUKIT HO SWEE,1476,JALAN KLINIK,366,BUKIT HO SWEE CRESCENT
d1fe33d6-261c-571a-b968-7ac5a7e192aa,3360,STREET. GEORGE'S LANE,3361,STREET. GEORGE'S ROAD,3373,STREET. WILFRED ROAD,3358,STREET. BARNABAS LANE
9cb72320-1e7e-54cc-aaac-f28f90c08626,94,ANG MO KIO STREET 51,95,ANG MO KIO STREET 52,91,ANG MO KIO STREET 42,92,ANG MO KIO STREET 43
b0d8d115-8652-5f98-ab8e-ab1989f29b79,73,ANG MO KIO CENTRAL 1,82,ANG MO KIO STREET 12,87,ANG MO KIO STREET 24,71,ANG MO KIO AVENUE 8
c4072784-e38c-5f42-8471-5b7536e35837,1899,KANG CHING ROAD,696,CORPORATION WALK,3470,TAH CHING ROAD,4139,YUNG AN ROAD
6603d356-4490-521b-9aa2-a01ede540357,4025,WOODLANDS CRESCENT,4038,WOODLANDS DRIVE 61,4037,WOODLANDS DRIVE 60,4018,WOODLANDS AVENUE 7
8d6161d5-55bc-5e7b-bcc1-95bbe3dc2d71,4038,WOODLANDS DRIVE 61,4023,WOODLANDS CIRCLE,4037,WOODLANDS DRIVE 60,4018,WOODLANDS AVENUE 7
23fe1811-152f-5d6b-a238-071cd23dea4b,4077,WOODLANDS STREET 83,4030,WOODLANDS DRIVE 40,4015,WOODLANDS AVENUE 4,4043,WOODLANDS DRIVE 70
c8bbcbda-1fc7-5d2e-882c-444f46b36b97,263,BISHAN STREET 12,262,BISHAN STREET 11,264,BISHAN STREET 13,302,BRADDELL ROAD
a492cdfd-2eaa-5428-a9bd-ca1693829ea9,3611,TEBAN GARDENS CRESCENT,3612,TEBAN GARDENS ROAD,2834,PENJURU WALK,2832,PENJURU PLACE
112c6b43-6b9c-5a79-8e8a-e0af29eb5924,9,ADMIRALTY LINK,4011,WOODLANDS AVENUE 10,4063,WOODLANDS LINK,3112,SEMBAWANG DRIVE
e5844e9b-34d5-50f8-bc34-f1d6c55e8e80,482,CHAI CHEE DRIVE,2377,MARIA AVENUE,1497,JALAN LANA,3922,WARINGIN PARK
2d81e721-c89c-59d9-9d74-20d50ba7af42,310,BRIGHT HILL DRIVE,1004,FULTON ROAD,309,BRIGHT HILL CRESCENT,1356,JALAN CHERAH
b0e39791-56ca-5bdc-aca3-f55d72d32220,3169,SERANGOON NORTH AVENUE 6,79,ANG MO KIO INDUSTRIAL PARK 2A,3168,SERANGOON NORTH AVENUE 5,3166,SERANGOON NORTH AVENUE 3
2f18b115-7c3a-52c2-92e2-0caeec0404a1,251,BIOMEDICAL GROVE,252,BIOPOLIS DRIVE,253,BIOPOLIS LINK,255,BIOPOLIS STREET
f84aefa1-d663-531d-93bb-4b7f404e8508,3460,T2 BOULEVARD,3461,T2 DEPARTURE DRIVE,3463,T2 LINK SOUTH,3458,T2 ARRIVAL DRIVE
704b59c6-d93b-570f-bc6d-c48ce2397cdb,493,CHANGI BUSINESS PARK AVENUE 3,496,CHANGI BUSINESS PARK CRESCENT,492,CHANGI BUSINESS PARK AVENUE 1,494,CHANGI BUSINESS PARK CENTRAL 1
450e3c0d-9b81-599e-bf76-39059dc28a3a,1985,KITCHENER LINK,3899,VERDUN ROAD,968,FLANDERS SQUARE,2406,MARNE ROAD
24003aae-f2f1-5988-95d4-b6752a3476ed,1996,KRAMAT LANE,412,BUYONG ROAD,1997,KRAMAT ROAD,1990,KOEK ROAD
eff0e54f-8fd3-57c9-b17d-5917432b9e18,2250,LORONG LIPUT,1201,HOLLAND AVENUE,2253,LORONG MAMBONG,3924,WARNA ROAD
709b92d9-4c6c-5113-993a-3da7bc234ec9,1023,GATEWAY LINK,1795,JURONG EAST STREET 12,1793,JURONG EAST CENTRAL 1,1815,JURONG TOWN HALL ROAD
4b7b48ca-d5e2-5f3a-a3fb-2ac41883aea8,2871,PIONEER ROAD NORTH,1848,JURONG WEST STREET 93,4147,YUNNAN DRIVE 2,4145,YUNNAN CRESCENT
c38fe100-5898-50f2-ad25-d727c6d32e79,2952,RAFFLES LINK,2949,RAFFLES AVENUE,881,ESPLANADE DRIVE,3637,TEMASEK AVENUE
dcc88865-f7f1-51dd-9f12-58d5be12d129,25,ALEXANDRA LANE,27,ALEXANDRA TERRACE,289,BOON LEAT TERRACE,1593,JALAN PELEPAH
9c9e9d0f-dd98-5b9a-8538-34b1fec79f29,1016,GAMBAS CRESCENT,3111,SEMBAWANG CRESCENT,1015,GAMBAS AVENUE,3109,SEMBAWANG AVENUE
7f5dd47a-cf6d-52dc-b193-7494f1e1abdf,1443,JALAN KAYU MANIS,2532,MOUNT ELIZABETH,241,BIDEFORD ROAD,1493,JALAN LADA PUTEH
4ceb5a06-d9b2-55d0-b46b-865c33a515b8,2994,RIVERVALE CRESCENT,3527,TAMPINES EXPRESSWAY,2922,PUNGGOL FIELD WALK,2995,RIVERVALE DRIVE
0ee6c2e8-9e59-5df1-8bcd-d5659816035b,1811,JURONG ROAD,1790,JURONG CANAL DRIVE,1830,JURONG WEST STREET 42,1814,JURONG ROAD - TRACK 22
3269703f-bf09-57ae-bf39-9abbd05f8c85,1831,JURONG WEST STREET 51,1832,JURONG WEST STREET 52,2018,LAKESIDE DRIVE,695,CORPORATION ROAD
e4b5dcc4-7de3-5e01-a4de-7dbfe67668e0,1830,JURONG WEST STREET 42,1816,JURONG WEST AVENUE 1,1832,JURONG WEST STREET 52,1831,JURONG WEST STREET 51
95a46300-e141-5ae6-98d9-700aca8e7d01,1819,JURONG WEST AVENUE 4,1843,JURONG WEST STREET 76,1839,JURONG WEST STREET 72,1834,JURONG WEST STREET 62
a81a3e62-64c1-535c-a1ab-526e513701b7,1821,JURONG WEST CENTRAL 1,1843,JURONG WEST STREET 76,1823,JURONG WEST CENTRAL 3,1836,JURONG WEST STREET 64
70680cf2-f45f-5d35-bf50-3c1f4c57d97b,285,BOON LAY AVENUE,1825,JURONG WEST STREET 23,1828,JURONG WEST STREET 26,287,BOON LAY PLACE
6bf3162f-0eda-56c4-af29-122550dd41e4,1837,JURONG WEST STREET 65,1834,JURONG WEST STREET 62,1835,JURONG WEST STREET 63,1833,JURONG WEST STREET 61
ddd09b08-7ec2-59b9-8fe0-602abe9d1e83,1835,JURONG WEST STREET 63,1833,JURONG WEST STREET 61,1837,JURONG WEST STREET 65,3277,SOON LEE DRIVE
75b305e3-b721-5138-b28a-71b1c6901d59,1822,JURONG WEST CENTRAL 2,1823,JURONG WEST CENTRAL 3,1821,JURONG WEST CENTRAL 1,1836,JURONG WEST STREET 64
b5696433-5608-5505-b790-dd06524d0281,3621,TECK WHYE LANE,3619,TECK WHYE AVENUE,3620,TECK WHYE CRESCENT,3327,STAGMONT ROAD
e027a10d-cbc2-501b-94c1-c7d9e8ffc54d,3620,TECK WHYE CRESCENT,3327,STAGMONT ROAD,3619,TECK WHYE AVENUE,3622,TECK WHYE WALK
7089cd88-7218-5739-9099-102989f75bfd,628,CLEMENTI AVENUE 1,629,CLEMENTI AVENUE 2,637,CLEMENTI ROAD,665,COMMONWEALTH AVENUE WEST
32691e67-6eb6-526f-a466-67044e545bad,629,CLEMENTI AVENUE 2,630,CLEMENTI AVENUE 3,3958,WEST COAST WALK,1532,JALAN MAS KUNING
d7745369-25ab-5b8e-b72a-aff8c459178d,1364,JALAN DAMAI,2046,LENGKONG EMPAT,178,BEDOK INDUSTRIAL PARK C,2051,LENGKONG TUJOH
f0240fbe-077b-5900-b6bc-f735fec198a8,195,BEDOK RESERVOIR ROAD,178,BEDOK INDUSTRIAL PARK C,194,BEDOK RESERVOIR CRESCENT,483,CHAI CHEE LANE
d8480b29-713d-5b24-9b2e-86fa236538cb,178,BEDOK INDUSTRIAL PARK C,1854,KAKI BUKIT AVENUE 5,1862,KAKI BUKIT ROAD 4,195,BEDOK RESERVOIR ROAD
9ddbc766-934a-5aa7-8c81-5c73182be23c,184,BEDOK NORTH AVENUE 3,191,BEDOK NORTH STREET 4,189,BEDOK NORTH STREET 2,196,BEDOK RESERVOIR VIEW
90a3bc0f-d732-53a0-97fd-d0958199a7d1,184,BEDOK NORTH AVENUE 3,191,BEDOK NORTH STREET 4,189,BEDOK NORTH STREET 2,2721,PARI DEDAP WALK
9f721cfa-4007-5029-b26a-9cbccdc96d14,3585,TANAH MERAH KECHIL ROAD,1699,JALAN TANJONG,189,BEDOK NORTH STREET 2,3582,TANAH MERAH KECHIL LINK
36384bfa-cd38-5227-922f-62bb3ff22bc4,1699,JALAN TANJONG,3585,TANAH MERAH KECHIL ROAD,1697,JALAN TANAH RATA,3584,TANAH MERAH KECHIL RISE
42b3de18-7d1b-5114-8097-a3466336f16a,434,CANBERRA STREET,436,CANBERRA WALK,429,CANBERRA CRESCENT,437,CANBERRA WAY
50e349b1-34a4-5f50-96c5-82fa63875dbc,436,CANBERRA WALK,429,CANBERRA CRESCENT,431,CANBERRA LANE,432,CANBERRA LINK
a1e4a9a1-6e9d-50d6-b091-fd8508103356,4125,YISHUN STREET 31,4109,YISHUN AVENUE 6,4111,YISHUN AVENUE 8,4112,YISHUN AVENUE 9
31fd4e13-34ea-5773-a2fe-9ef9f2ff018f,4104,YISHUN AVENUE 11,4126,YISHUN STREET 41,2495,MILTONIA CLOSE,4127,YISHUN STREET 42
2095f61f-187d-5fa5-85c8-46f167f96a9b,1738,JALAN TURI,1584,JALAN PASAR BARU,889,EUNOS AVENUE 3,1044,GEYLANG SERAI
f15aacbe-1d45-53e6-bbd9-0aaef8cfe8c8,394,BULLER TERRACE,3349,STRATHMORE AVENUE,745,DAWSON ROAD,3350,STRATHMORE ROAD
e1408850-ac07-5041-a3e6-fcb106d7db96,1818,JURONG WEST AVENUE 3,1827,JURONG WEST STREET 25,3968,WESTWOOD DRIVE,3967,WESTWOOD CRESCENT
17d9d31f-ed40-58a4-b0a9-600e8a5184f5,360,BUKIT BATOK WEST AVENUE 5,354,BUKIT BATOK STREET 34,352,BUKIT BATOK STREET 32,353,BUKIT BATOK STREET 33
e863068e-772a-5cdf-ac6d-6f232241ff21,359,BUKIT BATOK WEST AVENUE 4,353,BUKIT BATOK STREET 33,352,BUKIT BATOK STREET 32,344,BUKIT BATOK ROAD
444f5256-8dd2-596e-a480-fe3ca70eb3dc,363,BUKIT BATOK WEST AVENUE 8,358,BUKIT BATOK WEST AVENUE 3,345,BUKIT BATOK STREET 11,1812,JURONG ROAD - TRACK 18
5a7fdce0-744a-53bc-98a4-82bb5762f5fe,1820,JURONG WEST AVENUE 5,1840,JURONG WEST STREET 73,1845,JURONG WEST STREET 82,1841,JURONG WEST STREET 74
26086003-4901-5986-bde6-45b64a56a42e,3165,SERANGOON NORTH AVENUE 2,3166,SERANGOON NORTH AVENUE 3,3167,SERANGOON NORTH AVENUE 4,3168,SERANGOON NORTH AVENUE 5
