amenity_id,nearest_road_1_id,nearest_road_1_name,nearest_road_2_id,nearest_road_2_name,nearest_road_3_id,nearest_road_3_name,nearest_road_4_id,nearest_road_4_name
4f019c2c-00f9-4690-a14e-ea3b64027015,044214,TOA PAYOH NORTH,044213,TOA PAYOH NORTH,044212,TOA PAYOH NORTH,044209,TOA PAYOH NORTH
80079794-0076-471a-acda-5904e3b903b8,049667,GALLOP PARK ROAD,035168,JALAN HAROM SETANGKAI,003004,JALAN HAROM SETANGKAI,012686,FARRER ROAD
08a023c7-1b81-4614-a4e0-509447c02138,007729,BEDOK ROAD,008408,BEDOK ROAD,008671,BEDOK ROAD,013944,JALAN LANGGAR BEDOK
a7c86af6-9c8f-416d-b785-98d397c493a0,016004,SERANGOON NORTH AVENUE 4,055676,ANG MO KIO AVENUE 5,034802,ANG MO KIO AVENUE 5,004222,ANG MO KIO AVENUE 5
74dda323-3f01-4614-8df1-c7fa4cba93eb,057102,YISHUN CENTRAL 1,008540,YISHUN AVENUE 2,052438,YISHUN AVENUE 2,023137,YISHUN CENTRAL SERVICE ROAD
aa680675-ad75-4d57-80c3-f4189df04acc,047107,BUKIT MERAH CENTRAL,047180,BUKIT MERAH CENTRAL,023055,HENDERSON ROAD,023054,HENDERSON ROAD
aae5e476-6068-4454-9a3b-eb99ca6974ce,046873,ENG KONG ROAD,046876,ENG KONG ROAD,046875,ENG KONG TERRACE,046906,ENG KONG ROAD
895af51b-22c4-4a47-b56d-886ff3a9229a,053715,EDGEFIELD PLAINS,035779,PUNGGOL PORT ROAD,058752,EDGEFIELD PLAINS,039018,EDGEFIELD PLAINS
58e99476-f353-4ecc-9567-dd3fe38fc78e,057192,TELOK BLANGAH STREET 31,057057,TELOK BLANGAH STREET 31,057173,TELOK BLANGAH HEIGHTS,057174,TELOK BLANGAH HEIGHTS
d12cc35d-6497-445e-88e3-9515816965fb,026094,COMPASSVALE DRIVE,000582,SENGKANG CENTRAL,016809,SENGKANG SQUARE,016810,SENGKANG SQUARE
5c8a22e3-c1f1-4c0d-b62d-664a578cce39,038114,WOODLANDS DRIVE 16,035834,WOODLANDS DRIVE 16,035674,WOODLANDS AVENUE 6,035398,WOODLANDS DRIVE 16
f7c45263-8ccf-4ec7-88a4-6643790a41bd,006962,SENGKANG EAST AVENUE,006753,SENGKANG EAST AVENUE,054057,SENGKANG EAST AVENUE,057224,SENGKANG EAST AVENUE
b42e5e2f-3504-45f3-b571-b3984485d820,061851,SUMANG LANE,061855,SUMANG LANE,061846,SUMANG LANE,061182,PUNGGOL FIELD
d5cdab6e-54be-4cd5-8090-635f3549e15d,054918,EDGEDALE PLAINS,021936,EDGEDALE PLAINS,022640,EDGEDALE PLAINS,022440,EDGEDALE PLAINS
66a1f1ee-c51e-41d3-b6a8-efd191968080,031348,YUAN CHING ROAD,050716,YUNG HO ROAD,031349,YUAN CHING ROAD,050724,YUNG HO ROAD
62f7a4dd-24e8-46e0-b1f5-a542f4274e4e,050296,LORONG BATAWI,048125,JALAN LYE KWEE,055939,UPPER SERANGOON ROAD,055945,UPPER SERANGOON ROAD
b8352467-e727-4684-a715-7c46298a4c3b,025190,BUKIT BATOK ROAD,009212,BUKIT BATOK WEST AVENUE 8,047236,JURONG ROAD - TRACK 20,023601,BUKIT BATOK ROAD
bdc88073-256e-459c-9bbd-5221110144c4,085707,MARGARET DRIVE,067784,KAY SIANG ROAD,067787,KAY SIANG ROAD,067789,KAY SIANG ROAD
b220b739-c1db-4ff1-a4ff-095541be2518,069912,CANBERRA STREET,069913,CANBERRA STREET,069840,CANBERRA STREET,069914,CANBERRA STREET
7f8dde7a-8d25-4f74-be41-0b9ca6d1469b,022049,RIVERVALE DRIVE,022051,RIVERVALE DRIVE,024456,RIVERVALE WALK,018687,RIVERVALE DRIVE
e91fc792-54c4-4d08-9533-49e9245581ec,027232,RIVERVALE CRESCENT,025780,SENGKANG EAST DRIVE,048618,SENGKANG EAST DRIVE,025779,SENGKANG EAST DRIVE
a9e4ca09-71d4-4ccf-9e12-7f4f5d4c06ea,046504,PUNGGOL DRIVE,021720,PUNGGOL DRIVE,021698,PUNGGOL DRIVE,046467,PUNGGOL DRIVE
783346a7-43a2-413c-9681-64396cb93e15,053439,PAYA LEBAR ROAD,053492,UBI AVENUE 3,053434,PAYA LEBAR ROAD,053427,UBI AVENUE 3
03254a4f-0b69-443b-b8e3-558929930795,002079,SEMBAWANG ROAD,001745,SEMBAWANG ROAD,002000,SEMBAWANG ROAD,025443,SEMBAWANG ROAD
34dbb3b3-31f2-445f-a2d7-dc0bdb014665,055608,YISHUN RING ROAD,027546,YISHUN STREET 41,027508,YISHUN STREET 41,031642,YISHUN RING ROAD
336d5a72-7288-4bb5-930d-b44c136fd750,045378,BUKIT PANJANG ROAD,084476,BUKIT PANJANG ROAD,033244,BUKIT PANJANG ROAD,000878,JELEBU ROAD
79094d5a-f0b1-41a3-b070-8e84f26300f9,052271,DEPOT ROAD,027932,DEPOT LANE,037771,TELOK BLANGAH GREEN,030401,DEPOT LANE
029dbad7-b7e7-446b-8fe9-3d9dc603c70f,013085,JURONG WEST STREET 42,008011,JURONG WEST AVENUE 1,008028,JURONG WEST AVENUE 1,013104,JURONG WEST STREET 42
fccfcb4e-67de-465f-a9b1-52f3a6073413,024080,PASIR RIS DRIVE 2,102843,PASIR RIS DRIVE 2,102842,PASIR RIS DRIVE 2,050493,PASIR RIS DRIVE 3
f24b3df2-af8c-4631-9361-c60112a36dea,044125,TAMPINES AVENUE 5,017406,TAMPINES STREET 83,017385,TAMPINES STREET 83,044098,TAMPINES AVENUE 5
7f93ee61-5e47-4a8b-a538-bd14314e1327,047571,PANDAN VALLEY,006965,PANDAN VALLEY,006969,PANDAN VALLEY,047300,ULU PANDAN ROAD
dcaa7854-118a-42c5-a484-548b6028561c,035225,HOUGANG STREET 21,052860,VEERAGOO CLOSE,056179,HOUGANG STREET 21,056348,UPPER SERANGOON ROAD
d0995f2b-1784-4e3b-afe9-ec68b9b77396,003116,PANDAN GARDENS,003112,PANDAN GARDENS,003107,PANDAN GARDENS,003139,PANDAN GARDENS
4b5db05e-5a89-4b63-bd31-62977cb3de8b,053572,NEW INDUSTRIAL ROAD,012559,BARTLEY ROAD EAST,012174,BARTLEY ROAD EAST,048694,LIM TECK BOO ROAD
8df5f9ed-f124-48de-9977-6524af1ee528,026033,JALAN MALU-MALU,030142,JALAN JERUJU,027072,JALAN MALU-MALU,049543,JALAN JERUJU
431f98ab-a39c-4b30-aec8-ee939f4f8c72,036181,HORNE ROAD,024303,JELLICOE ROAD,024528,HORNE ROAD,025086,JELLICOE ROAD
a05fce44-9ddd-45a5-b3d5-1ba712276a1d,022531,CHOA CHU KANG AVENUE 4,022241,CHOA CHU KANG AVENUE 4,022516,CHOA CHU KANG AVENUE 4,022113,CHOA CHU KANG AVENUE 4
941f8f04-a1a9-4d21-b631-61d3acf2acf7,014122,CHOA CHU KANG AVENUE 3,018902,CHOA CHU KANG AVENUE 3,013908,CHOA CHU KANG AVENUE 3,018839,CHOA CHU KANG AVENUE 1
75c16500-7ade-4ec0-9a28-111fe6c441f9,000614,PUNGGOL FIELD WALK,054572,PUNGGOL EAST,000615,PUNGGOL FIELD WALK,054546,PUNGGOL EAST
b323725a-36c3-40fa-92ef-78716a8c59d9,016004,SERANGOON NORTH AVENUE 4,055676,ANG MO KIO AVENUE 5,034802,ANG MO KIO AVENUE 5,004222,ANG MO KIO AVENUE 5
dff5ae6d-eecf-4162-b80a-5723958ca985,024682,COMPASSVALE LANE,027142,COMPASSVALE LANE,036898,COMPASSVALE DRIVE,027523,COMPASSVALE LANE
77acd4a5-540b-4a74-bd4c-e6b47d074195,035588,UPPER BUKIT TIMAH ROAD,045832,YUK TONG AVENUE,043779,YUK TONG AVENUE,012524,YUK TONG AVENUE
d6a3fc14-df1d-4c0f-a319-3e3a869b5870,046724,TECK GUAN STREET,025004,MOHAMED SULTAN ROAD,054894,MOHAMED SULTAN ROAD,043969,KIM YAM ROAD
ed8b1046-b892-40b1-8ed1-cf1ff0161bf7,003750,DUNEARN ROAD,003760,DUNEARN ROAD,016448,BUKIT TIMAH ROAD,050389,ENG NEO AVENUE
aeebd67a-d1db-4f05-9f64-c9b91e09ea3e,035651,NEWTON ROAD,047940,BUCKLEY ROAD,034732,BUCKLEY ROAD,034733,BUCKLEY ROAD
02df9ece-e991-4266-81c6-b779e5f1265c,042039,MOUNTBATTEN ROAD,042305,MOUNTBATTEN ROAD,043069,MOUNTBATTEN ROAD,093535,MOUNTBATTEN ROAD
fcac915c-bb96-4153-9c5e-18a0f28423b2,035972,MOUNTBATTEN ROAD,102492,MOUNTBATTEN ROAD,034596,MOUNTBATTEN ROAD,033570,MOUNTBATTEN ROAD
9dac9775-2607-4cb9-afea-e9a322646283,050561,NAMLY AVENUE,051669,NAMLY AVENUE,014121,BUKIT TIMAH ROAD,015139,BUKIT TIMAH ROAD
6a6e01af-ca6c-4b0a-bcb4-7e9f3c48ef63,054381,FABER DRIVE,007617,FABER DRIVE,054377,FABER TERRACE,007635,FABER DRIVE
2a5de0de-4324-420c-a458-910097f9d6d2,024485,SUNBIRD CIRCLE,024484,SUNBIRD ROAD,025594,SUNBIRD CIRCLE,014147,SUNBIRD ROAD
df35b7a4-f68e-4218-8997-4773ed272957,025175,BOON LAY WAY,024731,BOON LAY WAY,024732,BOON LAY WAY,025203,BOON LAY WAY
d5896781-84ce-472a-b6fc-6d48aa5dd04d,009578,WOODLANDS DRIVE 40,009601,WOODLANDS DRIVE 40,009602,WOODLANDS DRIVE 40,043521,WOODLANDS STREET 83
06d8227f-244c-4701-9138-a1159e8b0729,049022,KALLANG PUDDING ROAD,030603,ALJUNIED ROAD,049000,KALLANG PUDDING ROAD,049001,KALLANG PUDDING ROAD
e6bf9638-38cf-415f-af50-ad653b136310,043291,JALAN REDOP,006211,JALAN REDOP,080886,YIO CHU KANG ROAD,055117,YIO CHU KANG ROAD
8a2e48ce-8890-4fbf-a625-5e8188dc414a,058295,YISHUN INDUSTRIAL STREET 1,027120,YISHUN INDUSTRIAL STREET 1,029933,YISHUN INDUSTRIAL STREET 1,032537,YISHUN INDUSTRIAL STREET 1
a51ce2bc-37b6-4742-be96-d11ef75c4612,021200,MARINE PARADE CENTRAL,010412,MARINE PARADE CENTRAL,017516,EAST COAST PARKWAY,044198,STILL ROAD SOUTH
38dd31b9-8ef0-48d8-8a7b-c6632bc045c2,032027,TAMPINES STREET 42,026340,TAMPINES STREET 41,012456,TAMPINES STREET 43,031940,TAMPINES STREET 42
7de3a078-e0ac-4db6-be59-bd12095a5a27,041137,BOON TAT STREET,038893,CECIL STREET,007608,BOON TAT STREET,028867,CECIL STREET
7c76a1ce-d203-44b1-9c4a-60243ae3125f,046434,PUNGGOL DRIVE,046481,PUNGGOL DRIVE,022877,PUNGGOL DRIVE,054911,PUNGGOL DRIVE
de8cebc1-7cb4-4a91-b82d-07cf1ef73a5a,017689,WOODLANDS AVENUE 5,018735,WOODLANDS DRIVE 52,018708,WOODLANDS DRIVE 52,017690,WOODLANDS DRIVE 52
3b68ef4a-9a43-4d2e-ba1d-1932238cf441,059099,TAMPINES STREET 86,059101,TAMPINES STREET 86,059121,TAMPINES AVENUE 8,034243,TAMPINES AVENUE 8
fc126d0a-319a-43cc-9574-b274cd8d505a,026344,PUNGGOL ROAD,030844,PUNGGOL ROAD,076316,PUNGGOL ROAD,054094,PUNGGOL ROAD
fb2b4453-19aa-4ac9-847f-69d99394d17c,026824,KALLANG AVENUE,016014,KALLANG AVENUE,016013,KALLANG AVENUE,049164,PADANG JERINGAU
0a205d87-9cac-49e1-8b80-f95ebc7eb738,052177,WATTEN DRIVE,052366,WATTEN DRIVE,052172,WATTEN PARK,056841,WATTEN PARK
39095894-3576-487c-9aa8-52a9c031ab87,049638,JURONG WEST STREET 73,049603,JURONG WEST STREET 73,010097,JURONG WEST STREET 72,049604,JURONG WEST STREET 73
b75fcace-eb68-40ce-93f1-1733a8fabc81,001011,CANADA ROAD,000938,CANADA ROAD,000363,ADMIRALTY ROAD EAST,046818,ADMIRALTY ROAD EAST
efc771b9-c547-40a8-b479-975c532039cd,047382,RUSSELS ROAD,046682,RUSSELS ROAD,005496,RUSSELS ROAD,047469,CANTERBURY ROAD
d94b1fb1-704c-483e-bf29-4dab908c730c,018295,BUKIT BATOK CENTRAL,018296,BUKIT BATOK CENTRAL,016993,BUKIT BATOK CENTRAL,016998,BUKIT BATOK CENTRAL
e5ce4384-8c4a-44ac-874f-ee1538784272,054883,JALAN SINGA,032198,JALAN PUNAI,077297,BEDOK RESERVOIR ROAD,027749,BEDOK RESERVOIR ROAD
fdf9c076-343a-4f56-a46d-c10cfad862e0,019678,WOODLANDS AVENUE 6,012761,WOODLANDS DRIVE 65,019692,WOODLANDS AVENUE 6,018471,WOODLANDS AVENUE 6
66583cb9-d6f0-4755-aaf1-be43f7e341a2,022656,HOUGANG STREET 92,024947,HOUGANG STREET 92,024047,HOUGANG AVENUE 9,022655,HOUGANG STREET 92
4a6d1c67-6f9a-40dd-98ee-0f348e7c76a9,042213,YIO CHU KANG ROAD,080890,YIO CHU KANG ROAD,005399,YIO CHU KANG ROAD,041636,YIO CHU KANG ROAD
40b76764-02ea-4981-a00e-b5ea6fb41542,041353,LORONG 1 TOA PAYOH,098728,LORONG 1 TOA PAYOH,098730,LORONG 1 TOA PAYOH,098729,LORONG 1 TOA PAYOH
b0697296-3f04-4e3a-9535-c8df6e8e6654,014106,JALAN JURONG KECHIL,038760,JALAN JURONG KECHIL,058779,JALAN JURONG KECHIL,047599,CHUN TIN ROAD
d83c2361-66a2-4fa7-988c-b24530e50fe5,021116,ANCHORVALE LANE,024857,ANCHORVALE ROAD,022868,ANCHORVALE LANE,022867,ANCHORVALE LANE
5088d2aa-efb5-4c3b-9b48-326acee8f165,015323,KISMIS AVENUE,018855,CHENG SOON CRESCENT,012596,CHENG SOON CRESCENT,025866,CHENG SOON CRESCENT
15f16a88-c670-4044-9a1f-6b956914784e,048742,SPOTTISWOODE PARK ROAD,049153,SPOTTISWOODE PARK ROAD,043964,SPOTTISWOODE PARK ROAD,043959,SPOTTISWOODE PARK ROAD
d70b5cb9-4661-4702-913c-94a1877ad374,015597,TECK WHYE LANE,000176,CHOA CHU KANG WAY,000170,CHOA CHU KANG GROVE,000175,CHOA CHU KANG WAY
b048743a-0539-40e3-bff8-48a12b556374,035086,CHOA CHU KANG WAY,035087,CHOA CHU KANG WAY,000186,CHOA CHU KANG WAY,035071,CHOA CHU KANG WAY
3ff7f637-4cf9-4c96-9223-3a932d12cae9,047107,BUKIT MERAH CENTRAL,047180,BUKIT MERAH CENTRAL,047221,BUKIT MERAH CENTRAL,030737,HENDERSON ROAD
42c4aa46-6901-4bb9-9c03-16c69e0302ab,015851,TAMPINES STREET 34,015840,TAMPINES STREET 34,016500,TAMPINES STREET 33,016501,TAMPINES STREET 33
50b70e39-3b54-4a09-af8e-95029fb9ecda,046387,FAJAR ROAD,044780,SERVICE ROAD,042933,FAJAR ROAD,038864,FAJAR ROAD
caee274f-b5bd-4c8d-8b71-dc5e00bbe6e7,008415,TAMPINES STREET 24,052808,TAMPINES STREET 23,005698,TAMPINES STREET 21,052951,TAMPINES STREET 24
edca9472-fbae-4f19-b14e-f4f3dc2361e0,022921,JURONG WEST STREET 74,022382,JURONG WEST STREET 74,022985,JURONG WEST STREET 74,023438,JURONG WEST STREET 74
35ebb0aa-5378-48e5-ad5d-b1f4d1c6f6ba,086695,JURONG WEST STREET 41,086697,JURONG WEST STREET 41,086688,JURONG WEST STREET 41,086696,JURONG WEST STREET 41
30327b77-a204-4bd2-8d84-4c54240ae0c9,016123,SERANGOON NORTH AVENUE 5,016122,SERANGOON NORTH AVENUE 5,030648,SERANGOON NORTH AVENUE 4,016003,SERANGOON NORTH AVENUE 5
09a32e3c-2456-4c8c-b215-9513c5e12cb6,027786,ANG MO KIO AVENUE 3,043156,ANG MO KIO AVENUE 3,041567,ANG MO KIO AVENUE 3,043154,ANG MO KIO AVENUE 3
e5684eba-46f5-498b-8702-108f78f67533,049269,JALAN MERDU,049235,JALAN MERDU,048522,JALAN MERDU,048542,JALAN MERDU
8ca1c40c-e4c9-482c-b297-c50ee9750e8b,048552,JALAN MERDU,026344,PUNGGOL ROAD,030844,PUNGGOL ROAD,017719,PUNGGOL ROAD
71b25040-e7a6-4195-aa58-19f9c18cefff,020543,TAMPINES STREET 71,016138,TAMPINES STREET 71,049294,TAMPINES AVENUE 6,049285,TAMPINES AVENUE 6
d304ac09-bc12-4207-a8c5-2df79a4b0f36,051399,WOODLANDS CENTRE ROAD,051730,WOODLANDS CENTRE ROAD,051729,WOODLANDS CENTRE ROAD,051521,WOODLANDS CENTRE ROAD
9f3ff0a4-7af5-45a5-9af3-b1ab31cb8192,021339,MUSWELL HILL,024818,COTSWOLD CLOSE,036236,DUNSFOLD DRIVE,044136,MUSWELL HILL
3ccce4db-961c-498b-81ae-32bcc181324e,027123,CRESCENT ROAD,024040,CRESCENT ROAD,019205,CRESCENT ROAD,051745,JALAN SEDAP
5bb672d2-4e8f-431b-9e2f-e4c6555cdcac,018796,SEMBAWANG PLACE,023255,JALAN ULU SEMBAWANG,023290,SEMBAWANG PLACE,023289,SEMBAWANG PLACE
8a3f9170-e7c8-400b-9cbf-f59ff5f2fee0,048510,JALAN HITAM MANIS,048446,JALAN HITAM MANIS,048485,TAMAN WARNA,048484,TAMAN WARNA
dc5396e3-dd1a-4a9e-903d-c08f4b9227bd,016122,SERANGOON NORTH AVENUE 5,016123,SERANGOON NORTH AVENUE 5,015990,SERANGOON NORTH AVENUE 6,016577,SERANGOON NORTH AVENUE 6
f9f3c3f4-e189-4af6-b436-6213c2b75371,020105,WELLINGTON CIRCLE,019557,WELLINGTON CIRCLE,016702,CANBERRA ROAD,018468,WELLINGTON CIRCLE
7aceb017-f585-452e-a4e2-ca777c4f3bd6,016870,COMPASSVALE WALK,018015,COMPASSVALE WALK,024783,PUNGGOL ROAD,053291,PUNGGOL ROAD
6b1635c6-3779-4ad5-8612-1a6787af8fbd,037350,QUEEN'S ROAD,050198,DUKE'S ROAD,033483,LUTHERAN ROAD,037351,QUEEN'S ROAD
bfef6a10-9334-45ec-90f4-2b3239ef16df,027154,CHOA CHU KANG AVENUE 5,027155,CHOA CHU KANG AVENUE 5,026149,CHOA CHU KANG AVENUE 5,010081,CHOA CHU KANG AVENUE 5
be427e40-460d-4c79-9332-81a0e4463911,006497,HONG SAN WALK,035126,HONG SAN WALK,008187,HONG SAN WALK,008186,HONG SAN WALK
8cb5ff49-d404-4276-ab97-7eb6edd30b3d,056610,SENGKANG WEST WAY,057221,SENGKANG WEST WAY,057205,SENGKANG WEST WAY,057220,SENGKANG WEST WAY
22aebd58-c73d-4af8-9d73-e53b9510fd96,046504,PUNGGOL DRIVE,021719,PUNGGOL DRIVE,022442,PUNGGOL DRIVE,046465,PUNGGOL DRIVE
58637d56-d02b-451a-b273-10244d55a103,055920,PUNGGOL WALK,079579,PUNGGOL WALK,087355,PUNGGOL WALK,055228,PUNGGOL WALK
f4bfbb18-f2a4-4d3c-9329-c04ab16d8f38,061861,PUNGGOL FIELD,061968,PUNGGOL FIELD,061967,PUNGGOL FIELD,061927,PUNGGOL FIELD
cbcf483d-d8cf-4097-a293-fdc612e6db2c,057970,GEYLANG BAHRU,022025,GEYLANG BAHRU LANE,027450,GEYLANG BAHRU LANE,012364,GEYLANG BAHRU
9187819b-67e3-4fc3-a5ba-d182a09a53e9,038465,JALAN MATA AYER,009389,JALAN MATA AYER,009402,JALAN MATA AYER,044814,JALAN MATA AYER
75fd4f04-2546-4238-8643-a02be52309d0,018025,PASIR RIS STREET 21,018012,PASIR RIS STREET 21,026443,PASIR RIS STREET 21,048227,PASIR RIS DRIVE 4
cf3ab7e6-167b-4aa0-bfca-773030791216,040779,PASIR RIS STREET 51,040767,PASIR RIS STREET 51,040780,PASIR RIS STREET 51,040768,PASIR RIS STREET 51
ccb79970-7227-4a05-ada0-9b35da174d0d,053888,EAST COAST ROAD,053672,EAST COAST ROAD,005397,EAST COAST ROAD,004984,EAST COAST ROAD
223435c7-8985-4f4c-81f9-a8e61e1016ff,049200,TAMPINES AVENUE 5,049201,TAMPINES AVENUE 5,044242,TAMPINES AVENUE 5,043949,TAMPINES AVENUE 5
ed771d2f-08ec-442c-b15b-d62a74035bb0,039529,DERBYSHIRE ROAD,028145,THOMSON ROAD,043382,CENTRAL EXPRESSWAY,031416,THOMSON ROAD
aba28a5e-bee7-4fc4-9695-8ecc6c179765,017666,BISHAN STREET 11,017667,BISHAN STREET 11,017669,BISHAN STREET 12,017668,BISHAN STREET 11
f063b292-635a-4037-a476-4d4e0edbe0a4,057150,KIM TIAN ROAD,055159,KIM TIAN ROAD,057161,KIM TIAN ROAD,002522,KIM TIAN ROAD
0264da4b-362c-41b7-8fca-b688274a314e,031695,ELIAS ROAD,023982,PASIR RIS DRIVE 3,031696,ELIAS ROAD,024922,PASIR RIS DRIVE 3
5d352e15-0380-4acf-8337-02dab71b783c,050777,TAMPINES AVENUE 9,044012,TAMPINES STREET 43,044013,TAMPINES STREET 43,050749,TAMPINES AVENUE 9
8eb5a755-8e20-4e66-bf00-3674d59a202e,040966,TAMPINES STREET 84,040967,TAMPINES STREET 84,017405,TAMPINES STREET 83,038850,TAMPINES STREET 83
3594ff75-0e54-4f5e-91d3-069b257901b7,037402,LORONG 23 GEYLANG,035128,ALJUNIED ROAD,029165,SIMS AVENUE,041737,SIMS AVENUE
e3e145c9-59b2-45c5-86af-f07175ea8918,012267,UPPER BOON KENG ROAD,012285,UPPER BOON KENG ROAD,012467,UPPER BOON KENG ROAD,006674,UPPER BOON KENG ROAD
aabe41de-7a38-4626-8bc4-5239fd936400,014612,COMPASSVALE BOW,016282,COMPASSVALE BOW,045166,COMPASSVALE BOW,014613,COMPASSVALE BOW
43a003e1-d46c-4e9c-8519-ef9fb8a89b51,031604,YISHUN AVENUE 4,031606,YISHUN AVENUE 4,034863,YISHUN AVENUE 4,055606,YISHUN RING ROAD
9f2385d2-a611-4df4-815c-17960c58f4f6,015593,WHAMPOA ROAD,015991,WHAMPOA ROAD,037545,WHAMPOA DRIVE,015892,WHAMPOA ROAD
709b24cf-106e-4183-89d2-f38ebe6842e2,037545,WHAMPOA DRIVE,041770,WHAMPOA DRIVE,037544,WHAMPOA DRIVE,058209,CENTRAL EXPRESSWAY
17d63c60-88f3-412a-a019-7a2873568be7,007252,BEDOK NORTH AVENUE 4,016491,PARI DEDAP WALK,006350,BEDOK NORTH STREET 4,049878,JALAN PARI DEDAP
403e9884-97be-4181-b761-718c7c34d222,038726,KAMPONG BAHRU ROAD,045747,KAMPONG BAHRU ROAD,023483,BUKIT PURMEI ROAD,093561,KAMPONG BAHRU ROAD
6cfc969c-90f0-4313-ac36-89fe90e1c701,032341,JALAN BUKIT MERAH,010951,BUKIT MERAH VIEW,011153,BUKIT MERAH VIEW,032566,JALAN BUKIT MERAH
9c6c5ee2-7f94-4f79-8c8f-957f3535e0f3,048258,TECK WHYE AVENUE,048295,TECK WHYE AVENUE,024874,TECK WHYE AVENUE,048228,TECK WHYE AVENUE
9ede3ba5-fd08-42e2-86a5-a55a31dae795,050687,JALAN KERIA,050689,JALAN KERIA,050690,JALAN KERIA,050688,JALAN KERIA
a8cfd1d7-82e0-49fc-aa37-05501f9fa24d,009173,JALAN CHERPEN,012343,JALAN HIKAYAT,025335,JALAN SAJAK,025583,JALAN CHERPEN
8e3ec4ca-53c2-4d4c-9359-34a0de3a97da,012806,JOO SENG ROAD,012805,JOO SENG ROAD,029967,JOO SENG ROAD,025509,UPPER ALJUNIED LINK
e7b51522-b458-4689-936e-2cbe07dead04,048556,JALAN LENGKOK SEMBAWANG,048597,JALAN LENGKOK SEMBAWANG,048318,JALAN LENGKOK SEMBAWANG,048555,JALAN LENGKOK SEMBAWANG
d28f2e61-0a3e-401a-bd45-dea0c42277b2,010899,JALAN BUKIT MERAH,013257,JALAN BUKIT MERAH,013102,REDHILL CLOSE,013256,JALAN BUKIT MERAH
4249b149-249c-422b-8e2b-3dad865050e2,012794,ADIS ROAD,024576,SOPHIA ROAD,024577,SOPHIA ROAD,038965,ADIS ROAD
1f0e3201-823e-4fce-bbe2-017b7b42c546,052211,BALMORAL CRESCENT,052339,BALMORAL CRESCENT,026811,BALMORAL ROAD,026773,BALMORAL ROAD
776bf567-4506-476c-8a1a-fb6f7ec11763,019678,WOODLANDS AVENUE 6,012761,WOODLANDS DRIVE 65,019692,WOODLANDS AVENUE 6,018471,WOODLANDS AVENUE 6
1afea933-3ba1-4af3-b607-ff6e206eea21,019678,WOODLANDS AVENUE 6,012761,WOODLANDS DRIVE 65,019692,WOODLANDS AVENUE 6,018471,WOODLANDS AVENUE 6
fc5ff1d0-b611-4bdb-94cb-9e742e45d123,019678,WOODLANDS AVENUE 6,012761,WOODLANDS DRIVE 65,019692,WOODLANDS AVENUE 6,018471,WOODLANDS AVENUE 6
6c2a44b8-ea1a-48d8-ace2-c2e468daf171,014826,ANG MO KIO STREET 52,014827,ANG MO KIO STREET 52,004863,ANG MO KIO STREET 51,014845,ANG MO KIO STREET 52
eb133588-67a3-4c0b-8014-27c20848d00a,055749,ALEXANDRA ROAD,055879,ALEXANDRA ROAD,055880,ALEXANDRA ROAD,055748,ALEXANDRA ROAD
9547db5b-3c54-4ef7-9ad2-68b9bdfb2232,006497,HONG SAN WALK,006346,HONG SAN TERRACE,006498,HONG SAN WALK,006470,HONG SAN TERRACE
47e9019c-064a-49ca-9b40-d677ac0e70bd,022708,CHOA CHU KANG AVENUE 4,023419,CHOA CHU KANG AVENUE 4,033829,CHOA CHU KANG AVENUE 4,035501,CHOA CHU KANG WALK
b94c3cc2-5214-4037-a0a6-ab93b2477c43,056475,SENGKANG WEST AVENUE,057229,SENGKANG WEST AVENUE,056454,SENGKANG WEST AVENUE,055090,SENGKANG WEST AVENUE
6beb70f9-4502-4c0d-bd13-571cd29de780,036370,BUKIT BATOK INDUSTRIAL PARK A,016440,BUKIT BATOK EAST AVENUE 6,009189,BUKIT BATOK EAST AVENUE 6,016471,BUKIT BATOK STREET 23
7eb0814d-6c83-4134-8bfa-b5c82229d664,030671,YIO CHU KANG ROAD,073004,YIO CHU KANG ROAD,035105,SIRAT PLACE,029940,YIO CHU KANG ROAD
ceae474e-9013-491c-b85d-ee5e05c654a8,010412,MARINE PARADE CENTRAL,021200,MARINE PARADE CENTRAL,010411,MARINE PARADE CENTRAL,005877,MARINE PARADE ROAD
803bb46c-ffc2-4c0a-b55f-c243a7d5c7da,046534,BUKIT BATOK STREET 33,025838,BUKIT BATOK WEST AVENUE 4,046562,BUKIT BATOK STREET 33,023551,BUKIT BATOK WEST AVENUE 4
29c7ac97-d27a-43aa-adc5-88f73d8ebbdc,008177,PUNGGOL ROAD - TRACK 19,047391,PONGGOL TWENTY-FOURTH AVENUE,007075,PONGGOL TWENTY-FOURTH AVENUE,007749,PUNGGOL ROAD - TRACK 19
0eb30f3b-f05b-448f-b90f-fc2fb04f6ea2,045823,PETIR ROAD,039692,PETIR ROAD,045806,PETIR ROAD,002975,JELEBU ROAD
58297f62-0928-4b98-a06d-9955276d659d,035871,PASIR RIS STREET 11,038149,TAMPINES EXPRESSWAY,048257,PASIR RIS STREET 11,048243,PASIR RIS STREET 11
7fb962df-19e2-419c-a828-131bd4d35f5e,058592,GAMBAS CRESCENT,047467,GAMBAS AVENUE,058599,GAMBAS AVENUE,058603,GAMBAS CRESCENT
