id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id
14335,attraction,red howler monkey,729826,1.4016745,103.7916378,10,7,294,14949
14336,attraction,bearded saki,729826,1.4015585,103.7915325,10,7,294,14949
14337,attraction,tufted capuchin,729826,1.4015451,103.7917525,10,7,294,14949
14338,attraction,sturgeon,729826,1.4038853,103.7922198,10,7,294,14949
14339,attraction,chinese giant salamander,729826,1.4039369,103.7922353,10,7,294,14949
14340,artwork,jade dragon boat,188504,1.3030549,103.8531454,10,35,80,3581
14341,attraction,anoa,729826,1.4048057,103.792256,10,7,294,37376
14342,attraction,siamang,729826,1.4051248,103.7917129,10,7,294,37376
14343,attraction,tree kangaroo,729826,1.405976,103.7933102,10,7,294,37376
14344,attraction,estuarine crocodile,000000,1.4027356,103.7953868,10,7,294,14949
14345,attraction,cheetah,729826,1.4024943,103.7941182,10,7,294,14949
14346,attraction,pelican,000000,1.4041983,103.7927885,10,7,294,37376
14347,attraction,arapaima,729826,1.4033349,103.7903443,10,7,294,14949
14348,attraction,red-tailed catfish,729826,1.4034073,103.7904167,10,7,294,14949
14349,attraction,black howler monkey,729826,1.4030306,103.7910779,10,7,294,14949
14350,attraction,brazilian tapir,729826,1.4025104,103.7908338,10,7,294,14949
14351,attraction,mekong giant catfish,729826,1.4042218,103.7918879,10,7,294,37376
14352,attraction,giant freshwater stingray,729826,1.4041675,103.7918597,10,7,294,37376
14353,attraction,storks,729826,1.4041065,103.7920649,10,7,294,37376
14354,attraction,tuas lamp post 1,000000,1.2417202,103.6149693,10,30,332,10449
14355,artwork,#nus,138608,1.3053943,103.7726191,10,17,54,5007
14356,information,linear park map signage,000000,1.2948317,103.8105615,10,17,86,1689
14357,camp_site,campsite area d,000000,1.3027807,103.9199695,8,1,59,45331
14358,restaurant,casa vostra,178882,1.2932247,103.8532339,9,40,88,383
14359,fast_food,mcdonald's,179370,1.2916652,103.8495495,9,40,88,361
14360,fast_food,mcdonald's,188021,1.2992907,103.8557528,9,40,47,11539
14361,restaurant,london grill (#01-08),390051,1.3081235,103.885536,9,53,301,8685
14362,restaurant,albert street prawn noodle (#01-10),390051,1.3081748,103.8857279,9,53,301,8685
14363,cafe,i tea,670258,1.3778213,103.7731918,9,5,230,30513
14364,clinic,prohealth,671259,1.3771215,103.772944,6,5,230,27129
14365,bank,ocbc,670257,1.3785168,103.7729474,4,5,230,35028
14366,restaurant,green on earth,678044,1.3578654,103.7680243,9,5,184,20523
14367,bank,ocbc bank,538766,1.3726702,103.8939949,4,11,165,18321
14368,post_office,hougang central post office,538766,1.372258,103.8936688,4,11,165,18321
14369,atm,uob,538766,1.3727201,103.8935675,4,11,165,18388
14370,cafe,toast box,538766,1.3722657,103.8939302,9,11,165,18321
14371,fast_food,dunkin',819642,1.3620707,103.9914317,9,8,298,40101
14372,atm,uob,459129,1.3123357,103.9253855,4,1,118,43620
14373,atm,uob,188022,1.3002964,103.8560094,4,40,47,7571
14374,atm,uob,188022,1.3004636,103.8560194,4,40,47,7571
14375,atm,uob,207218,1.3070431,103.8629757,4,22,117,8630
14376,bank,bnp paribas,049319,1.2844674,103.8527707,4,40,5,679
14377,atm,uob,082001,1.2753873,103.8430427,4,46,3,9783
14378,fast_food,domino's,068732,1.2803423,103.8479608,9,46,3,1591
14379,cafe,fieldnotes,088824,1.2797824,103.8428436,9,46,3,60
14380,taxi,sun plaza,757713,1.4479645,103.8190962,11,19,271,31389
14381,bank,dbs,529536,1.3540771,103.9450103,4,47,185,37794
14382,restaurant,cafe football singapore,357844,1.3426092,103.8677736,9,29,207,21305
14383,restaurant,siam society,358987,1.3475169,103.867461,9,21,260,21326
14384,doctors,healthway clinic,640690,1.3411979,103.7068471,6,13,214,25837
14385,fast_food,five guys,238839,1.2999437,103.8448848,9,43,92,3141
14386,dancing_school,dancepointe academy,519612,1.3739788,103.9487629,2,14,220,41346
14387,parcel_locker,pick,678211,1.3624655,103.7671062,4,3,188,33832
14388,restaurant,kunthaville,207327,1.3074785,103.8535103,9,35,75,2486
14389,parking,blk 8a empress rd,261008,1.3167209,103.8061976,11,6,133,1068
14390,atm,uob,670257,1.3785138,103.7732147,4,5,230,35028
14391,atm,uob,671259,1.3772917,103.7730485,4,5,230,27129
14392,pub,hitoyoshi yakiniku,678040,1.3577268,103.7680921,9,5,184,20542
14393,marketplace,pasar @ level 2,679947,1.3775228,103.7724688,1,5,230,31579
14394,ice_cream,acai,118425,1.2907498,103.7809014,9,17,51,3241
14395,restaurant,mixed vegetables,118425,1.2907412,103.7808505,9,17,51,3241
14396,restaurant,western,118425,1.2907433,103.7808368,9,17,51,4291
14397,restaurant,mini wok,118425,1.2907482,103.7808219,9,17,51,3241
14398,restaurant,dough magic,118425,1.2907516,103.7808082,9,17,51,3241
14399,restaurant,snacks and drinks,118425,1.2907683,103.7807375,9,17,51,3241
14400,restaurant,mala,118425,1.2907466,103.780828,9,17,51,3241
14401,cafe,attea,519612,1.3735607,103.9484554,9,14,220,41383
14402,restaurant,crave nasi lemak,519612,1.3734832,103.9485582,9,14,220,41383
14403,cafe,kazo café,519612,1.3736131,103.9485412,9,14,220,41383
14404,restaurant,lao huo tang,519612,1.373737,103.9485324,9,14,220,41346
14405,fast_food,lee wee & brothers,519612,1.3735129,103.9484129,9,14,220,41383
14406,restaurant,lenu chef wai’s noodle bar,519612,1.373606,103.9486022,9,14,220,41383
14407,restaurant,suparakki ramen,519612,1.3738447,103.9487184,9,14,220,41346
14408,restaurant,tai er,519612,1.37395,103.948865,9,14,220,41346
14409,restaurant,taste of indonesia,519612,1.3739528,103.9484621,9,14,220,41346
14410,restaurant,genki sushi,519612,1.3740108,103.9484134,9,14,220,41346
14411,restaurant,butahage,519612,1.3739626,103.9483974,9,14,220,41346
14412,restaurant,white restaurant,519612,1.3738865,103.9488308,9,14,220,41346
14413,restaurant,xiang xiang hunan cuisine,519612,1.3742425,103.9489325,9,14,220,41346
14414,restaurant,yakiniku like,519612,1.3739263,103.9483773,9,14,220,41346
14415,restaurant,杨国福麻辣烫,519612,1.3734064,103.9483902,9,14,220,41383
14416,cafe,yi fang tea,519612,1.3737439,103.9486646,9,14,220,41346
14417,fast_food,争鲜 gogo,519612,1.3735211,103.9483577,9,14,220,41383
14418,restaurant,sembawang eating house,756952,1.4344909,103.8233601,9,50,326,29205
14419,restaurant,tamoya,238839,1.3011105,103.8449984,9,43,92,9285
14420,fast_food,nine fresh desserts taiwan,519612,1.3737176,103.9487089,9,14,220,41346
14421,restaurant,paradise classic,519470,1.3742108,103.9485495,9,14,220,41346
14422,restaurant,paradise dynasty,519612,1.3741906,103.9488903,9,14,220,41346
14423,clinic,parkway shenton medical clinic,519612,1.3739779,103.9485133,6,14,220,41346
14424,fast_food,pepper lunch,519612,1.3733008,103.9487189,9,14,220,41383
14425,fast_food,san.wich by swee heng,519612,1.3737328,103.9486018,9,14,220,41346
14426,food_court,thai palace,570282,1.3579398,103.8444778,1,51,331,15553
14427,fast_food,koong woh tong,519612,1.3734843,103.9486972,9,14,220,41383
14428,restaurant,kopifellas cafe,519470,1.3742343,103.9486246,9,14,220,41346
14429,money_transfer,jc global,519469,1.3737684,103.9484289,9,14,220,41346
14430,restaurant,jianghu buffet,519468,1.3734368,103.9481888,9,14,220,41383
14431,fast_food,jollibee,519612,1.3737268,103.9486321,9,14,220,41346
14432,clinic,raffles medical,518457,1.3725809,103.9496416,6,14,220,37485
14433,cafe,ya kun kaya toast,518457,1.3724232,103.9500345,9,14,220,37485
14434,fast_food,mr bean,518457,1.3726856,103.9494871,9,14,220,37485
14435,cafe,koi thé,518457,1.3724372,103.9493422,9,14,220,41381
14436,fast_food,old chang kee,518457,1.3726825,103.9495128,9,14,220,37485
14437,fast_food,subway,518457,1.3723881,103.9499749,9,14,220,37485
14438,restaurant,sushi express,518457,1.3723461,103.9499269,9,14,220,39898
14439,clinic,minmed clinic,518457,1.3725843,103.9494868,6,14,220,37485
14440,fast_food,stuff'd,518457,1.3723628,103.9499002,9,14,220,39898
14441,pharmacy,guardian,518457,1.3724014,103.9499507,6,14,220,37485
14442,fast_food,wok hey,518457,1.3723156,103.9499254,9,14,220,39898
14443,cafe,liho tea,518457,1.3723537,103.9500058,9,14,220,39898
14444,fast_food,pezzo,518457,1.3726612,103.9496103,9,14,220,37485
14445,ice_cream,ji de chi dessert,518457,1.372517,103.94959,9,14,220,37485
14446,cafe,toast box,519612,1.3737164,103.9487966,9,14,220,41346
14447,food_court,cantine,519612,1.3743354,103.9484859,1,14,220,41346
14448,fast_food,dunkin',519612,1.3737366,103.9487177,9,14,220,41346
14449,restaurant,earle swensen's,519468,1.3732079,103.9485636,9,14,220,41383
14450,cafe,arise and shine,119260,1.2992078,103.7715671,9,17,51,5702
14451,cinema,gv suntec city,038983,1.2949702,103.8603172,1,40,77,4502
14452,restaurant,rasa rasa @ teck whye,681160,1.3803759,103.7571358,9,9,244,14386
14453,restaurant,pastaro,309433,1.3172713,103.8361051,9,25,140,12509
14454,fast_food,pang's satay,050335,1.2822092,103.8426083,9,46,3,627
14455,post_office,tanglin post office,247964,1.3055932,103.823137,4,48,134,5483
14456,restaurant,haidilao hot pot,188067,1.2993421,103.8541187,9,35,48,3587
14457,restaurant,やよい軒,238895,1.3006737,103.83848,9,45,79,10988
14458,cafe,toast box,039393,1.2928749,103.8534123,9,40,88,374
14459,atm,uob,178901,1.296373,103.850176,4,43,78,5486
14460,atm,uob,380053,1.317855,103.8800874,4,53,301,2137
14461,atm,uob,238839,1.3001346,103.8448229,4,43,92,9285
14462,atm,uob,169080,1.28111,103.83928,4,46,299,12700
14463,atm,uob,409048,1.3267152,103.8898092,4,53,93,33083
14464,atm,uob,370077,1.3284502,103.8853694,4,53,93,15569
14465,atm,uob,189561,1.2969735,103.8506025,4,43,78,9251
14466,restaurant,coco ichibanya,188067,1.2998004,103.853901,9,35,48,3585
14467,restaurant,din tai fung,238839,1.3000571,103.8448187,9,43,92,9285
14468,restaurant,ippudo,179101,1.2941476,103.8531987,9,40,88,352
14469,dentist,smile central clinic,380119,1.3191377,103.8863251,6,53,301,11179
14470,fast_food,old chang kee,179105,1.291354,103.8501222,9,40,88,357
14471,fast_food,old chang kee,179101,1.293927,103.8530032,9,40,88,352
14472,bank,boc,188974,1.2991319,103.8529244,4,35,48,425
14473,restaurant,ippudo,238275,1.2932889,103.8418073,9,36,15,11525
14474,pharmacy,guardian,238895,1.3012142,103.8383683,6,45,79,11653
14475,fast_food,j.co,188067,1.2993148,103.854333,9,35,48,3586
14476,cafe,flash coffee,068906,1.2788714,103.8485481,9,40,41,572
14477,parcel_locker,popstation,178879,1.2910353,103.8507805,4,40,88,357
14478,restaurant,din tai fung,179101,1.2939731,103.8541738,9,40,88,353
14479,clinic,peace family tcm clinic,059443,1.2834149,103.8429716,6,46,3,1554
14480,bank,western union,059432,1.2838504,103.8434008,4,46,3,1553
14481,restaurant,pizza hut,671524,1.3851709,103.7659763,9,5,248,14383
14482,fast_food,kfc,671524,1.3851177,103.7658522,9,5,248,14383
14483,atm,uob,671524,1.385322,103.766139,4,5,248,14383
14484,restaurant,sushi express,678270,1.378424,103.7637859,9,5,172,32997
14485,parcel_locker,pick!,671152,1.3753755,103.7655079,4,5,172,14361
14486,childcare,my first skool,519419,1.3706722,103.9565111,2,14,168,39846
14487,restaurant,kpt,530401,1.3749263,103.8971616,9,11,223,28632
14488,fast_food,domino's,680253,1.3769944,103.7445718,9,9,173,14481
14489,bank,hsbc,048623,1.2846529,103.8517779,4,40,5,2026
14490,veterinary,kin veterinary clinic,678125,1.3725808,103.7632833,6,5,172,31480
14491,animal_boarding,rock n ruff,678143,1.373189,103.7631377,7,5,172,31480
14492,restaurant,swensens,677743,1.3796238,103.7643778,9,5,172,28695
14493,fast_food,tai wah pork noodle,677743,1.3805836,103.7640719,9,5,172,27292
14494,restaurant,warung ijo,368242,1.333701,103.8880883,9,29,192,13555
14495,pharmacy,watsons,518457,1.3725046,103.9499905,6,14,220,37485
14496,place_of_worship,sri senpaga vinayagar temple,429613,1.3055218,103.9025104,1,39,72,44061
14497,cafe,chin mee chin confectionery,428903,1.3072261,103.907068,9,39,72,45644
14498,place_of_worship,thekchen choling,209945,1.3120164,103.8604611,1,22,117,2758
14499,food_court,south canteen,569820,1.3780771,103.8493526,1,52,251,20277
14500,fast_food,mcdonald's,730548,1.4308241,103.7934164,9,33,304,15229
14501,cafe,heavenly wang,609606,1.3340139,103.7451741,9,12,97,27588
14502,cafe,ma mum,609606,1.333922,103.7450568,9,12,97,27588
14503,cafe,ya kun kaya toast,609606,1.334346,103.7445661,9,12,97,25010
14504,fast_food,stuff’d,609606,1.3345574,103.7440581,9,12,97,29371
14505,restaurant,the hainan story coffee house,519612,1.3738626,103.9486141,9,14,220,41346
14506,cafe,tim hortons,519612,1.3739806,103.9486965,9,14,220,41346
14507,prep_school,tree art,519612,1.3735398,103.9487586,2,14,220,41383
14508,dentist,twinkle family dentalcare,519470,1.3741672,103.9485354,6,14,220,41346
14509,cafe,kenangan coffee,545078,1.3921396,103.8948272,9,20,236,16614
14510,restaurant,shabu sai,545078,1.3916522,103.8950661,9,20,236,16614
14511,restaurant,penang culture,545078,1.3922256,103.8952314,9,20,236,14133
14512,customer_service,customer service,545078,1.391791,103.8948886,9,20,236,16614
14513,restaurant,soup restaurant,545078,1.3923165,103.8952291,9,20,236,14133
14514,restaurant,woke ramen,545078,1.3921691,103.8952293,9,20,236,14133
14515,restaurant,kuriya japanese market,519612,1.3739113,103.9486149,9,14,220,41346
14516,restaurant,lau wang claypot delights,519612,1.3739421,103.9487136,9,14,220,41346
14517,restaurant,le shrimp ramen,519612,1.374153,103.948881,9,14,220,41346
14518,fast_food,little ribbons pasta co.,519469,1.3736978,103.9485969,9,14,220,41346
14519,cafe,luckin coffee,519612,1.3737931,103.9486113,9,14,220,41346
14520,prep_school,mavis tutorial,519612,1.3734378,103.948831,2,14,220,41383
14521,fast_food,mcdonald's,519612,1.3736242,103.9486914,9,14,220,39312
14522,bar,harry's,307685,1.31906,103.8441338,9,25,140,12968
14523,karaoke_box,teo heng ktv studio,518457,1.3726092,103.9494038,1,14,220,41381
14524,bank,uob,519612,1.3743002,103.9485964,4,14,220,41346
14525,restaurant,fong sheng hao,519468,1.3732651,103.9483979,9,14,220,41383
14526,fast_food,guzman y gomez,519468,1.3733154,103.9483922,9,14,220,41383
14527,karaoke_box,havefun karaoke,519471,1.3745609,103.9485607,1,14,220,41346
14528,prep_school,heguru education,519612,1.3734768,103.9488235,2,14,220,41383
14529,cafe,luckin coffee,518457,1.3723666,103.9499932,9,14,220,39898
14530,restaurant,hugabo,518457,1.3723584,103.9499074,9,14,220,39898
14531,restaurant,dabba street,518457,1.3723363,103.9499024,9,14,220,39898
14532,fast_food,long john silver's,518457,1.3725828,103.9498508,9,14,220,37485
14533,fast_food,mos burger,518457,1.3723686,103.949659,9,14,220,39898
14534,cafe,yan xi tang,518457,1.372417,103.9496037,9,14,220,39898
14535,bureau_de_change,allbest exchange,519612,1.373668,103.9486752,9,14,220,41346
14536,prep_school,beijing language school,519612,1.3734517,103.9488825,2,14,220,41383
14537,cafe,foreword coffee,039802,1.2896753,103.8560517,9,40,77,10490
14538,fast_food,heng gi goose and duck rice,210665,1.3057528,103.8505792,9,35,107,8607
14539,cafe,paris baguette,178882,1.2933107,103.8532182,9,40,88,383
14540,atm,ocbc,247933,1.3051205,103.8240649,4,45,142,166
14541,post_office,geylang east post office,380119,1.3200786,103.8867134,4,53,301,6876
14542,atm,uob,370036,1.3290919,103.8868625,4,53,93,15569
14543,dentist,dental designs,068589,1.2819195,103.8482084,6,46,3,62
14544,clinic,medical clinic,178906,1.2938773,103.8513543,6,40,88,355
14545,bank,uob,380119,1.3192302,103.8865824,4,53,301,11179
14546,atm,uob,380048,1.3176145,103.8795052,4,53,301,2137
14547,atm,uob,050336,1.282929,103.8427974,4,46,3,9773
14548,atm,uob,389359,1.3127273,103.8792426,4,53,301,12563
14549,atm,uob,371079,1.3250163,103.8849512,4,53,93,15571
14550,atm,uob,380113,1.3204866,103.8860381,4,53,301,2167
14551,atm,uob,247933,1.304839,103.823764,4,45,142,166
14552,hospital,national cancer centre singapore proton therapy centre,168583,1.2813333,103.8380544,3,4,46,2028
14553,fast_food,old chang kee,238839,1.3002184,103.8445336,9,43,92,3439
14554,fast_food,old chang kee,039593,1.2933331,103.8564328,9,40,77,421
14555,pharmacy,eng onn chuan medical hall,370035,1.3291996,103.8860965,6,53,93,15569
14556,cafe,heytea,018956,1.2824208,103.8579855,9,40,8,5564
14557,fast_food,dunkin',179105,1.2914838,103.8505449,9,40,88,357
14558,fast_food,guzman y gomez,179105,1.2913515,103.8504333,9,40,88,357
14559,fast_food,potato corner,179105,1.291294,103.8500066,9,40,88,357
14560,pharmacy,guardian,179105,1.2911849,103.8499574,6,40,88,357
14561,restaurant,din tai fung,179101,1.2936406,103.8528918,9,40,88,383
14562,cafe,the coffee bean & tea leaf,018972,1.2840777,103.8586853,9,40,8,6510
14563,cafe,toast box,189655,1.3001127,103.8516421,9,35,48,432
14564,cafe,toast box,179101,1.293925,103.8537139,9,40,88,353
14565,restaurant,fook kin 福勁,239550,1.2980401,103.8387579,9,34,87,12202
14566,food_court,malaysia boleh!,238843,1.3015381,103.8398785,1,45,79,11653
14567,prep_school,wr!ters@work,538776,1.3753105,103.8828091,2,11,243,14053
14568,bar,ginger.lily,238867,1.3018363,103.8357926,9,45,79,5076
14569,taxi,cashew mrt taxi stand (exit a),000000,1.3703275,103.7641043,11,5,172,27035
14570,fast_food,zan ji whampoa braised duck rice,320090,1.3231801,103.8547829,9,25,175,35108
14571,food_court,7 stars food court,680810,1.3738525,103.7467448,1,9,173,32137
14572,dentist,the dental academy choa chu kang,680810,1.3740169,103.7466891,6,9,173,32137
14573,bbq,bbq pit 1,118430,1.2909764,103.7796353,1,17,51,3241
14574,bbq,bbq pit 3,118429,1.290297,103.7800162,1,17,51,4296
14575,bbq,bbq pit 2,118429,1.2903348,103.780077,1,17,51,3241
14576,restaurant,putien,408600,1.3187448,103.8935999,9,53,121,10197
14577,fast_food,mcdonald's,330022,1.3190438,103.8617815,9,22,174,305
14578,restaurant,allauddin’s briyani,210665,1.3058904,103.8506812,9,35,107,8607
14579,fast_food,mcdonald's,760293,1.4359437,103.8377971,9,55,320,15386
14580,fast_food,mcdonald's,757713,1.4483884,103.8198881,9,19,271,29208
14581,bank,uob,757713,1.4483866,103.8199289,4,19,271,29208
14582,fast_food,mcdonald's,670445,1.3837892,103.7704405,9,5,246,14364
14583,restaurant,dapur penyet,238843,1.302373,103.8399699,9,45,79,3290
14584,cafe,kopi & tarts,238843,1.3024858,103.8398351,9,45,79,3290
14585,restaurant,dim sum hall,238843,1.301327,103.8398903,9,45,79,11653
14586,restaurant,the dragon chamber,049358,1.2880828,103.8489093,9,36,19,5474
14587,taxi,f86,000000,1.3383428,103.841728,11,29,210,26290
14588,cafe,madame ooze,058808,1.2821891,103.845362,9,46,3,6547
